# X Y i
-20.00 -2.00 0.002514
-20.00 -10.00 0.002518
-19.20 -10.00 0.002520
-18.40 -10.00 0.002519
-17.60 -10.00 0.002516
-16.80 -10.00 0.002511
-16.00 -10.00 0.002504
-15.20 -10.00 0.002497
-14.40 -10.00 0.002488
-13.60 -10.00 0.002479
-12.80 -10.00 0.002468
-12.00 -10.00 0.002456
-11.20 -10.00 0.002443
-10.40 -10.00 0.002428
-9.60 -10.00 0.002412
-8.80 -10.00 0.002394
-8.00 -10.00 0.002374
-7.20 -10.00 0.002351
-6.40 -10.00 0.002326
-5.60 -10.00 0.002299
-4.80 -10.00 0.002268
-4.00 -10.00 0.002235
-3.20 -10.00 0.002199
-2.40 -10.00 0.002159
-1.60 -10.00 0.002116
-0.80 -10.00 0.002071
0.00 -10.00 0.002022
0.80 -10.00 0.001970
1.60 -10.00 0.001916
2.40 -10.00 0.001858
3.20 -10.00 0.001798
4.00 -10.00 0.001736
4.80 -10.00 0.001671
5.60 -10.00 0.001604
6.40 -10.00 0.001536
7.20 -10.00 0.001466
8.00 -10.00 0.001395
8.80 -10.00 0.001325
9.60 -10.00 0.001256
10.40 -10.00 0.001189
11.20 -10.00 0.001126
12.00 -10.00 0.001068
12.80 -10.00 0.001017
13.60 -10.00 0.000976
14.40 -10.00 0.000944
15.20 -10.00 0.000925
16.00 -10.00 0.000918
16.80 -10.00 0.000926
17.60 -10.00 0.002502
-20.00 -9.20 0.002506
-19.20 -9.20 0.002508
-18.40 -9.20 0.002507
-17.60 -9.20 0.002504
-16.80 -9.20 0.002499
-16.00 -9.20 0.002493
-15.20 -9.20 0.002485
-14.40 -9.20 0.002476
-13.60 -9.20 0.002466
-12.80 -9.20 0.002456
-12.00 -9.20 0.002444
-11.20 -9.20 0.002431
-10.40 -9.20 0.002417
-9.60 -9.20 0.002401
-8.80 -9.20 0.002383
-8.00 -9.20 0.002363
-7.20 -9.20 0.002341
-6.40 -9.20 0.002316
-5.60 -9.20 0.002288
-4.80 -9.20 0.002258
-4.00 -9.20 0.002225
-3.20 -9.20 0.002188
-2.40 -9.20 0.002149
-1.60 -9.20 0.002106
-0.80 -9.20 0.002061
0.00 -9.20 0.002012
0.80 -9.20 0.001960
1.60 -9.20 0.001905
2.40 -9.20 0.001848
3.20 -9.20 0.001788
4.00 -9.20 0.001725
4.80 -9.20 0.001660
5.60 -9.20 0.001593
6.40 -9.20 0.001524
7.20 -9.20 0.001454
8.00 -9.20 0.001383
8.80 -9.20 0.001312
9.60 -9.20 0.001242
10.40 -9.20 0.001174
11.20 -9.20 0.001110
12.00 -9.20 0.001051
12.80 -9.20 0.000999
13.60 -9.20 0.000956
14.40 -9.20 0.000924
15.20 -9.20 0.000904
