# X Y i
-20.00 -2.00 0.005496
-20.00 -10.00 0.008246
-19.20 -10.00 0.009254
-18.40 -10.00 0.007606
-17.60 -10.00 0.004960
-16.80 -10.00 0.003236
-16.00 -10.00 0.002211
-15.20 -10.00 0.001712
-14.40 -10.00 0.001749
-13.60 -10.00 0.002076
-12.80 -10.00 0.002398
-12.00 -10.00 0.002537
-11.20 -10.00 0.002457
-10.40 -10.00 0.002220
-9.60 -10.00 0.001923
-8.80 -10.00 0.001649
-8.00 -10.00 0.001446
-7.20 -10.00 0.001327
-6.40 -10.00 0.001282
-5.60 -10.00 0.001286
-4.80 -10.00 0.001318
-4.00 -10.00 0.001358
-3.20 -10.00 0.001400
-2.40 -10.00 0.001438
-1.60 -10.00 0.001478
-0.80 -10.00 0.001525
0.00 -10.00 0.001580
0.80 -10.00 0.001642
1.60 -10.00 0.001709
2.40 -10.00 0.001773
3.20 -10.00 0.001834
4.00 -10.00 0.001890
4.80 -10.00 0.001944
5.60 -10.00 0.001999
6.40 -10.00 0.002057
7.20 -10.00 0.002116
8.00 -10.00 0.002175
8.80 -10.00 0.002235
9.60 -10.00 0.002295
10.40 -10.00 0.002351
11.20 -10.00 0.002395
12.00 -10.00 0.002413
12.80 -10.00 0.002398
13.60 -10.00 0.002364
14.40 -10.00 0.002359
15.20 -10.00 0.002468
16.00 -10.00 0.002759
16.80 -10.00 0.003235
17.60 -10.00 0.004012
-20.00 -9.20 0.006826
-19.20 -9.20 0.007747
-18.40 -9.20 0.006418
-17.60 -9.20 0.004316
-16.80 -9.20 0.002917
-16.00 -9.20 0.002042
-15.20 -9.20 0.001569
-14.40 -9.20 0.001500
-13.60 -9.20 0.001648
-12.80 -9.20 0.001798
-12.00 -9.20 0.001833
-11.20 -9.20 0.001735
-10.40 -9.20 0.001550
-9.60 -9.20 0.001344
-8.80 -9.20 0.001168
-8.00 -9.20 0.001050
-7.20 -9.20 0.000992
-6.40 -9.20 0.000983
-5.60 -9.20 0.001007
-4.80 -9.20 0.001049
-4.00 -9.20 0.001097
-3.20 -9.20 0.001148
-2.40 -9.20 0.001198
-1.60 -9.20 0.001250
-0.80 -9.20 0.001304
0.00 -9.20 0.001362
0.80 -9.20 0.001423
1.60 -9.20 0.001484
2.40 -9.20 0.001546
3.20 -9.20 0.001607
4.00 -9.20 0.001667
4.80 -9.20 0.001727
5.60 -9.20 0.001788
6.40 -9.20 0.001849
7.20 -9.20 0.001911
8.00 -9.20 0.001971
8.80 -9.20 0.002032
9.60 -9.20 0.002096
10.40 -9.20 0.002164
11.20 -9.20 0.002232
12.00 -9.20 0.002285
12.80 -9.20 0.002304
13.60 -9.20 0.002280
14.40 -9.20 0.002242
15.20 -9.20 0.002265
16.00 -9.20 0.002456
16.80 -9.20 0.002886
17.60 -9.20 0.003527
-20.00 -8.40 0.005599
-19.20 -8.40 0.006227
-18.40 -8.40 0.005231
-17.60 -8.40 0.003697
-16.80 -8.40 0.002608
-16.00 -8.40 0.001866
-15.20 -8.40 0.001418
-14.40 -8.40 0.001263
-13.60 -8.40 0.001266
-12.80 -8.40 0.001281
-12.00 -8.40 0.001236
-11.20 -8.40 0.001125
-10.40 -8.40 0.000983
-9.60 -8.40 0.000849
-8.80 -8.40 0.000752
-8.00 -8.40 0.000702
-7.20 -8.40 0.000694
-6.40 -8.40 0.000715
-5.60 -8.40 0.000754
-4.80 -8.40 0.000804
-4.00 -8.40 0.000861
-3.20 -8.40 0.000920
-2.40 -8.40 0.000981
-1.60 -8.40 0.001042
-0.80 -8.40 0.001105
0.00 -8.40 0.001166
0.80 -8.40 0.001225
1.60 -8.40 0.001283
2.40 -8.40 0.001342
3.20 -8.40 0.001404
4.00 -8.40 0.001468
4.80 -8.40 0.001534
5.60 -8.40 0.001601
6.40 -8.40 0.001666
7.20 -8.40 0.001729
8.00 -8.40 0.001791
8.80 -8.40 0.001854
9.60 -8.40 0.001923
10.40 -8.40 0.002002
11.20 -8.40 0.002088
12.00 -8.40 0.002170
12.80 -8.40 0.002223
13.60 -8.40 0.002220
14.40 -8.40 0.002163
15.20 -8.40 0.002107
16.00 -8.40 0.002162
16.80 -8.40 0.002434
17.60 -8.40 0.002941
-20.00 -7.60 0.004377
-19.20 -7.60 0.004801
-18.40 -7.60 0.004140
-17.60 -7.60 0.003127
-16.80 -7.60 0.002304
-16.00 -7.60 0.001678
-15.20 -7.60 0.001283
-14.40 -7.60 0.001104
-13.60 -7.60 0.001029
-12.80 -7.60 0.000963
-12.00 -7.60 0.000865
-11.20 -7.60 0.000738
-10.40 -7.60 0.000613
-9.60 -7.60 0.000515
-8.80 -7.60 0.000459
-8.00 -7.60 0.000445
-7.20 -7.60 0.000462
-6.40 -7.60 0.000499
-5.60 -7.60 0.000548
-4.80 -7.60 0.000605
-4.00 -7.60 0.000669
-3.20 -7.60 0.000736
-2.40 -7.60 0.000806
-1.60 -7.60 0.000876
-0.80 -7.60 0.000943
